controller,run,metric,value
results_onoff_nominal,0,steady_state_error,-0.007780060205263754
results_onoff_nominal,1,steady_state_error,0.10629874428806385
results_onoff_nominal,2,steady_state_error,-0.10376518184954012
results_onoff_nominal,3,steady_state_error,-0.1035025007919743
results_onoff_nominal,4,steady_state_error,-0.10374327032721785
results_onoff_nominal,5,steady_state_error,0.024020325110579017
results_onoff_nominal,6,steady_state_error,-0.10387722520142671
results_onoff_nominal,7,steady_state_error,-0.10341540766261245
results_onoff_nominal,8,steady_state_error,-0.10337825737318714
results_onoff_nominal,9,steady_state_error,-0.10345298290627472
results_onoff_nominal,10,steady_state_error,-0.10378125788119982
results_onoff_nominal,11,steady_state_error,-0.10365710183376864
results_onoff_nominal,12,steady_state_error,-0.10344767895211526
results_onoff_nominal,13,steady_state_error,-0.10334817879743745
results_onoff_nominal,14,steady_state_error,-0.10348989712538895
results_onoff_nominal,15,steady_state_error,-0.10333033493715726
results_onoff_nominal,16,steady_state_error,-0.10352661084745984
results_onoff_nominal,17,steady_state_error,-0.10329929741734725
results_onoff_nominal,18,steady_state_error,-0.1037027454658349
results_onoff_nominal,19,steady_state_error,-0.10356746823903115
results_onoff_nominal,20,steady_state_error,-0.08462576804727134
results_onoff_nominal,21,steady_state_error,-0.10352085212978379
results_onoff_nominal,22,steady_state_error,-0.10349635231326966
results_onoff_nominal,23,steady_state_error,-0.1034917529701935
results_onoff_nominal,24,steady_state_error,-0.10365920130048215
results_onoff_nominal,25,steady_state_error,-0.10349900154602089
results_onoff_nominal,26,steady_state_error,-0.10339233571688443
results_onoff_nominal,27,steady_state_error,-0.10328736365277688
results_onoff_nominal,28,steady_state_error,-0.10331333602932127
results_onoff_nominal,29,steady_state_error,-0.10362171770832206
results_onoff_nominal,30,steady_state_error,-0.10328698944849855
results_onoff_nominal,31,steady_state_error,-0.10376082749713163
results_onoff_nominal,32,steady_state_error,-0.10330328002857164
results_onoff_nominal,33,steady_state_error,-0.05260242666215798
results_onoff_nominal,34,steady_state_error,-0.10329833312578092
results_onoff_nominal,35,steady_state_error,-0.103503822317555
results_onoff_nominal,36,steady_state_error,-0.10326331288631117
results_onoff_nominal,37,steady_state_error,-0.10376816303483144
results_onoff_nominal,38,steady_state_error,-0.10360375694445606
results_onoff_nominal,39,steady_state_error,-0.10363189544719748
results_onoff_nominal,40,steady_state_error,-0.1036949297020045
results_onoff_nominal,41,steady_state_error,-0.10357691730110298
results_onoff_nominal,42,steady_state_error,-0.10333146801213945
results_onoff_nominal,43,steady_state_error,-0.10333865531486926
results_onoff_nominal,44,steady_state_error,-0.10368865163379544
results_onoff_nominal,45,steady_state_error,-0.10329837751029107
results_onoff_nominal,46,steady_state_error,-0.10284103831060865
results_onoff_nominal,47,steady_state_error,-0.10369933717227854
results_onoff_nominal,48,steady_state_error,-0.0627824291698301
results_onoff_nominal,49,steady_state_error,-0.09223559651595904
results_onoff_nominal,50,steady_state_error,-0.10333849107609344
results_onoff_nominal,51,steady_state_error,-0.10330866148230335
results_onoff_nominal,52,steady_state_error,-0.10378200997129207
results_onoff_nominal,53,steady_state_error,-0.10347380707607916
results_onoff_nominal,54,steady_state_error,-0.07138100650716481
results_onoff_nominal,55,steady_state_error,-0.1037555689795637
