controller,run,metric,value
results_pid_with_disturbances,0,steady_state_error,0.047700570008488055
results_pid_with_disturbances,1,steady_state_error,0.05485062652253493
results_pid_with_disturbances,2,steady_state_error,
results_pid_with_disturbances,3,steady_state_error,
results_pid_with_disturbances,4,steady_state_error,-0.1661678902796553
results_pid_with_disturbances,5,steady_state_error,0.054825520962415754
results_pid_with_disturbances,6,steady_state_error,0.06319902642633209
results_pid_with_disturbances,7,steady_state_error,
results_pid_with_disturbances,8,steady_state_error,-0.08524093915200681
results_pid_with_disturbances,9,steady_state_error,
results_pid_with_disturbances,10,steady_state_error,
results_pid_with_disturbances,11,steady_state_error,-0.24140083898631978
results_pid_with_disturbances,12,steady_state_error,-0.11778923088203046
results_pid_with_disturbances,13,steady_state_error,-0.037290059359407046
results_pid_with_disturbances,14,steady_state_error,-0.30232089557913167
results_pid_with_disturbances,15,steady_state_error,
results_pid_with_disturbances,16,steady_state_error,-0.06945487116742734
results_pid_with_disturbances,17,steady_state_error,-0.37835163268119004
results_pid_with_disturbances,18,steady_state_error,
results_pid_with_disturbances,19,steady_state_error,-0.1267081775692943
results_pid_with_disturbances,20,steady_state_error,0.028417893611080748
results_pid_with_disturbances,21,steady_state_error,-0.08170515243162334
results_pid_with_disturbances,22,steady_state_error,
results_pid_with_disturbances,23,steady_state_error,-0.07139271923374932
results_pid_with_disturbances,24,steady_state_error,-0.1847060754084906
results_pid_with_disturbances,25,steady_state_error,-0.14911003321494404
results_pid_with_disturbances,26,steady_state_error,0.020354222457223074
results_pid_with_disturbances,27,steady_state_error,-0.11896946445117794
results_pid_with_disturbances,28,steady_state_error,-0.06372621136202719
results_pid_with_disturbances,29,steady_state_error,-0.09308314516433265
results_pid_with_disturbances,30,steady_state_error,-0.22480305490456134
results_pid_with_disturbances,31,steady_state_error,-0.2935483882208725
results_pid_with_disturbances,32,steady_state_error,-0.028092969085740032
results_pid_with_disturbances,33,steady_state_error,0.03650199484182801
results_pid_with_disturbances,34,steady_state_error,-0.08098115955489393
results_pid_with_disturbances,35,steady_state_error,-0.1567348818726453
